TRANSACTION_ID,AGENCYNUM,SALE_DATE,AIRPORT_FROM,AIRPORT_TO,TOTAL_PRICE
3111,00000119,2018-08-23,HRG,KIX,2433.360000
3112,00000233,2018-08-5,BZE,BZE,3430.010000
3113,00000123,2018-08-18,OKO,AVL,735.350000
3114,00000107,2018-08-19,LJU,ISB,3737.740000
3115,00000104,2018-08-2,LIS,TNA,2384.260000
3116,00000284,2018-08-22,BRE,CNF,3408.930000
3117,00000061,2018-08-10,DVO,HSV,2234.940000
3118,00000130,2018-08-4,KUV,LUX,3751.960000
3119,00000325,2018-08-10,ANC,OVB,928.930000
3120,00000122,2018-08-19,MLI,TUS,2093.820000
3121,00000254,2018-08-16,TIP,ANC,847.920000
3122,00000110,2018-08-17,LOS,XMN,2749.340000
3123,00000102,2018-08-8,LCA,WMI,3325.000000
3124,00000105,2018-08-7,FAI,MAN,1966.790000
3125,00000188,2018-08-28,DOV,MUC,3872.290000
3126,00000320,2018-08-15,SHA,LUF,3340.970000
3127,00000294,2018-08-9,GRV,PIT,2039.560000
3128,00000113,2018-08-28,EWR,TRD,690.610000
3129,00000222,2018-08-8,HAK,CMB,3979.940000
3130,00000320,2018-08-15,KRK,OVB,2236.610000
3131,00000124,2018-08-1,PPE,DAY,3254.970000
3132,00000109,2018-08-5,RRG,YHZ,3578.630000
3133,00000233,2018-08-20,OKO,ROC,2722.510000
3134,00000291,2018-08-26,MSY,CVG,2495.670000
3135,00000319,2018-08-11,TIA,SYR,731.850000
3136,00000297,2018-08-10,ANC,FRU,3729.450000
3137,00000116,2018-08-19,NNG,ZRH,2956.230000
3138,00000294,2018-08-28,HRB,ORY,1247.540000
3139,00000130,2018-08-9,LIT,NAY,3523.420000
3140,00000118,2018-08-6,SNA,GCM,2723.590000
3141,00000108,2018-08-20,GPT,CAN,1551.930000
3142,00000323,2018-08-23,ZRH,MHZ,517.040000
3143,00000100,2018-08-8,DUS,FSZ,2057.700000
3144,00000100,2018-08-20,ERI,CAG,3052.190000
3145,00000295,2018-08-9,AKT,RIC,1339.070000
3146,00000055,2018-08-18,BWI,LJU,3931.900000
3147,00000284,2018-08-20,SDQ,LGW,2374.320000
3148,00000103,2018-08-27,IKA,CEB,1550.550000
3149,00000100,2018-08-6,PNH,TIK,892.950000
3150,00000087,2018-08-4,DMM,BGW,3447.630000
3151,00000100,2018-08-5,BLR,SMF,2703.920000
3152,00000325,2018-08-8,VNO,DUB,2304.320000
3153,00000107,2018-08-24,HNL,HND,2134.190000
3154,00000254,2018-08-6,WNZ,HSV,804.490000
3155,00000294,2018-08-6,CGN,KIX,1440.720000
3156,00000109,2018-08-28,ORF,IAD,3003.840000
3157,00000105,2018-08-12,CGK,WMI,2442.810000
3158,00000320,2018-08-16,HND,DUB,1895.700000
3159,00000105,2018-08-24,CRL,BUD,519.210000
3160,00000100,2018-08-18,DSA,MAN,2825.680000
3161,00000061,2018-08-18,DTW,BUF,3386.250000
3162,00000233,2018-08-14,BIL,WRO,3465.880000
3163,00000055,2018-08-22,SMF,UFA,3307.280000
3164,00000284,2018-08-15,NWI,FUK,1914.640000
3165,00000319,2018-08-9,BDL,MNH,2819.970000
3166,00000120,2018-08-28,SDQ,IND,1030.410000
3167,00000112,2018-08-3,ATH,PDX,1905.250000
3168,00000319,2018-08-16,AUS,ERZ,2982.210000
3169,00000254,2018-08-5,AVL,ZAG,2153.500000
3170,00000117,2018-08-15,KRK,TLV,3710.500000
3171,00000119,2018-08-15,VNO,GUM,672.090000
3172,00000325,2018-08-1,BEY,GVA,1594.750000
3173,00000112,2018-08-20,ZAG,KIN,2762.880000
3174,00000061,2018-08-10,PUS,TIP,1736.710000
3175,00000117,2018-08-9,FOC,DOH,1844.220000
3176,00000130,2018-08-6,ADD,CRP,2210.210000
3177,00000093,2018-08-8,LTS,CGK,2604.010000
3178,00000121,2018-08-27,TOS,BJV,3543.870000
3179,00000101,2018-08-7,GIG,NNG,623.810000
3180,00000254,2018-08-3,LPA,RAR,735.850000
3181,00000325,2018-08-24,JNB,TIK,1301.500000
3182,00000254,2018-08-7,WRB,GRV,3713.090000
3183,00000323,2018-08-14,BNE,MUC,3745.470000
3184,00000113,2018-08-15,ISB,SZX,1192.570000
3185,00000107,2018-08-21,NAS,RNO,2470.620000
3186,00000233,2018-08-1,BGR,TOL,2530.460000
3187,00000130,2018-08-14,SFO,BAB,3623.970000
3188,00000118,2018-08-16,CMN,CVS,1908.250000
3189,00000124,2018-08-9,NCL,CSX,1218.610000
3190,00000323,2018-08-26,SPS,MLU,2763.050000
3191,00000103,2018-08-27,SUB,GLA,921.320000
3192,00000114,2018-08-20,UPG,NKG,719.890000
3193,00000114,2018-08-27,TBZ,MGE,869.800000
3194,00000120,2018-08-12,WRB,DSS,564.480000
3195,00000061,2018-08-20,AMM,KEF,506.370000
3196,00000121,2018-08-19,JUB,IND,1659.520000
3197,00000116,2018-08-24,LED,AKT,3695.020000
3198,00000152,2018-08-10,TLL,CAI,1830.180000
3199,00000320,2018-08-25,NGB,TBZ,2398.160000
3200,00000284,2018-08-11,TUN,BFI,3445.540000
3201,00000100,2018-08-21,LCA,VBG,2258.640000
3202,00000102,2018-08-18,WMI,LTK,2211.730000
3203,00000297,2018-08-23,DLH,FOC,3859.280000
3204,00000117,2018-08-17,ITM,FLN,2025.070000
3205,00000295,2018-08-9,SUX,BOI,642.030000
3206,00000112,2018-08-6,ONT,DAM,3817.960000
3207,00000125,2018-08-7,THR,BDL,1843.620000
3208,00000100,2018-08-19,SKA,CIA,2514.660000
3209,00000111,2018-08-20,NBE,JAX,1558.750000
3210,00000294,2018-08-22,SAN,MXP,3960.890000
3211,00000061,2018-08-10,VAR,FWA,568.290000
3212,00000229,2018-08-14,FRU,BLA,3957.320000
3213,00000114,2018-08-15,CTU,GDN,603.980000
3214,00000101,2018-08-16,EZE,TNA,3815.770000
3215,00000112,2018-08-8,CHS,BRU,3359.230000
3216,00000301,2018-08-16,KUL,RRG,540.460000
3217,00000055,2018-08-3,BOH,BNE,2053.770000
3218,00000093,2018-08-23,AUS,YWG,2472.540000
3219,00000323,2018-08-24,CID,RNO,1976.670000
3220,00000297,2018-08-6,MVD,TRD,2810.470000
3221,00000291,2018-08-24,CPH,OKA,3960.720000
3222,00000087,2018-08-28,MGE,BEL,2158.100000
3223,00000111,2018-08-11,SYD,ISB,2620.190000
3224,00000125,2018-08-11,YWG,HMO,2441.980000
3225,00000100,2018-08-13,BOO,SAT,2873.360000
3226,00000104,2018-08-4,SBN,CTA,1110.570000
3227,00000122,2018-08-25,WRB,CAI,2035.320000
3228,00000102,2018-08-19,BGY,MOB,2436.330000
3229,00000118,2018-08-18,PRG,PRG,3785.320000
3230,00000102,2018-08-1,BAD,LGG,3171.600000
3231,00000117,2018-08-6,URC,HTS,1723.020000
3232,00000124,2018-08-5,BRS,SMF,3749.400000
3233,00000254,2018-08-1,SKG,LAS,1682.140000
3234,00000130,2018-08-11,MRS,SRQ,553.630000
3235,00000112,2018-08-18,THR,HET,1215.100000
3236,00000117,2018-08-10,SAN,TYN,2461.940000
3237,00000319,2018-08-21,BSB,MSP,3935.800000
3238,00000122,2018-08-14,GOI,PTP,2818.810000
3239,00000102,2018-08-20,GMP,MXP,1792.330000
3240,00000122,2018-08-17,BZE,MFM,2450.650000
3241,00000188,2018-08-26,DSS,ROA,3283.750000
3242,00000118,2018-08-9,ERZ,MDW,3738.190000
3243,00000106,2018-08-27,ATQ,PTP,2906.670000
3244,00000254,2018-08-25,KZN,MTY,994.510000
3245,00000109,2018-08-6,TIK,BOS,2576.200000
3246,00000124,2018-08-4,LCA,DUB,2900.580000
3247,00000087,2018-08-14,KTW,AFW,2883.070000
3248,00000222,2018-08-16,CSX,DLM,3276.390000
3249,00000224,2018-08-8,DQM,NWI,2075.400000
3250,00000103,2018-08-3,YVR,PDX,3085.500000
3251,00000113,2018-08-8,SDF,GZT,2532.750000
3252,00000224,2018-08-21,CHA,LGW,2739.690000
3253,00000111,2018-08-12,ADB,CTA,1329.840000
3254,00000119,2018-08-25,YOW,SVX,3378.410000
3255,00000119,2018-08-17,ONT,SCQ,738.170000
3256,00000093,2018-08-6,BTS,NGO,2043.130000
3257,00000254,2018-08-14,SKT,CGO,3371.700000
3258,00000061,2018-08-8,STR,PSA,1604.380000
3259,00000291,2018-08-22,EMA,HKT,3176.510000
3260,00000320,2018-08-14,SGN,ODS,3063.760000
3261,00000152,2018-08-23,PSA,DSA,3044.980000
3262,00000152,2018-08-3,JAX,DOH,3198.260000
3263,00000319,2018-08-1,WAW,CTU,1490.120000
3264,00000123,2018-08-5,YYT,VRA,1697.840000
3265,00000115,2018-08-27,FSM,QUO,3963.000000
3266,00000297,2018-08-3,NBO,NGO,2570.870000
3267,00000115,2018-08-5,CTS,MED,618.750000
3268,00000120,2018-08-23,COK,TPA,3399.440000
3269,00000116,2018-08-8,ROC,TYN,1723.690000
3270,00000118,2018-08-11,LTS,JLN,3995.600000
3271,00000116,2018-08-14,LPL,NAS,2247.930000
3272,00000188,2018-08-28,MVD,NKC,3316.090000
3273,00000104,2018-08-1,LLA,ROC,1213.180000
3274,00000124,2018-08-28,ALC,HTS,1869.310000
3275,00000320,2018-08-26,KUL,TAS,986.620000
3276,00000105,2018-08-3,DAD,PDL,1574.880000
3277,00000304,2018-08-23,UFA,YYC,1706.900000
3278,00000123,2018-08-9,ATL,RDU,3384.960000
3279,00000323,2018-08-13,TOS,SAN,507.880000
3280,00000222,2018-08-24,NBO,BEG,876.050000
3281,00000323,2018-08-25,CCS,LPA,3951.210000
3282,00000233,2018-08-16,ORK,LTK,2363.680000
3283,00000100,2018-08-4,AMA,BRS,3967.830000
3284,00000130,2018-08-8,LBA,WRO,3381.760000
3285,00000310,2018-08-11,MWX,STN,2518.550000
3286,00000125,2018-08-1,PFO,PWM,3745.300000
3287,00000320,2018-08-19,CAE,SEA,2821.270000
3288,00000115,2018-08-25,SIN,DUR,2703.960000
3289,00000105,2018-08-22,BTR,CRL,1884.300000
3290,00000291,2018-08-10,PHX,LYS,515.280000
3291,00000297,2018-08-28,SMF,FUK,1716.450000
3292,00000310,2018-08-10,PMO,FWA,625.470000
3293,00000121,2018-08-16,MMX,GOA,2049.230000
3294,00000118,2018-08-4,KBP,MEM,2405.660000
3295,00000105,2018-08-3,DLC,DLH,758.260000
3296,00000152,2018-08-16,HIB,GRU,842.960000
3297,00000119,2018-08-8,ISE,AMA,1840.250000
3298,00000125,2018-08-1,FRU,YHZ,2388.630000
3299,00000115,2018-08-1,GOA,LUX,790.480000
3300,00000152,2018-08-1,BGR,LUN,2961.240000
3301,00000323,2018-08-19,SNN,TRD,3815.360000
3302,00000254,2018-08-23,VNO,DLF,2609.300000
3303,00000152,2018-08-23,DMM,ZRH,3063.250000
3304,00000103,2018-08-19,MLU,SVG,3732.820000
3305,00000117,2018-08-5,GSO,NBE,3965.860000
3306,00000310,2018-08-10,ADB,BMI,2322.410000
3307,00000110,2018-08-9,CRW,LUX,2062.710000
3308,00000103,2018-08-10,MAN,DTM,1292.140000
3309,00000103,2018-08-23,ATH,PVG,1503.790000
3310,00000104,2018-08-9,CTS,TAS,892.140000
3311,00000291,2018-08-6,AAL,TIA,1287.960000
3312,00000224,2018-08-19,YYC,ACA,2265.590000
3313,00000125,2018-08-10,FLN,DRS,1254.190000
3314,00000304,2018-08-11,CGO,KHV,1674.140000
3315,00000320,2018-08-19,MHD,TXL,3550.130000
3316,00000188,2018-08-16,MCI,AKT,3519.440000
3317,00000120,2018-08-14,YEG,SZL,600.360000
3318,00000304,2018-08-7,SZL,DAL,1047.190000
3319,00000233,2018-08-9,LPL,TFN,2090.680000
3320,00000125,2018-08-8,CRL,CGK,1880.190000
3321,00000130,2018-08-21,VRN,MIA,2306.980000
3322,00000301,2018-08-24,MDW,ESB,3061.390000
3323,00000108,2018-08-17,SYD,BKK,1006.560000
3324,00000120,2018-08-7,JUB,XIY,2761.590000
3325,00000101,2018-08-27,TBS,PNH,3045.610000
3326,00000114,2018-08-22,TLV,ROA,2835.390000
3327,00000229,2018-08-1,ROC,TIP,1102.670000
3328,00000115,2018-08-19,KHH,ORY,892.450000
3329,00000294,2018-08-18,ARN,PHX,3003.820000
3330,00000152,2018-08-7,ALP,JED,2013.570000
3331,00000254,2018-08-18,HKG,YWG,1712.640000
3332,00000188,2018-08-24,BCN,DOH,2130.060000
3333,00000112,2018-08-15,TLS,NAT,2364.310000
3334,00000112,2018-08-22,ADA,BTR,2739.710000
3335,00000123,2018-08-15,GDN,GYD,1445.060000
3336,00000233,2018-08-27,NKG,ADB,869.530000
3337,00000093,2018-08-23,EZE,KBP,3513.000000
3338,00000118,2018-08-3,BAD,CMB,2551.870000
3339,00000124,2018-08-4,MRS,DAR,1916.400000
3340,00000320,2018-08-25,WMI,SRQ,1308.610000
3341,00000110,2018-08-27,JAN,DYS,3025.950000
3342,00000101,2018-08-22,BRS,FKB,1001.030000
3343,00000222,2018-08-28,KHH,MSY,814.180000
3344,00000100,2018-08-15,ZAG,EMA,2130.920000
3345,00000222,2018-08-25,DAR,GLA,1104.770000
3346,00000304,2018-08-22,XIY,FLL,3406.780000
3347,00000102,2018-08-9,BGO,LIR,565.180000
3348,00000117,2018-08-15,FSZ,HEL,664.710000
3349,00000113,2018-08-3,DCA,DEL,2671.080000
3350,00000188,2018-08-26,IAT,HAK,1632.660000
3351,00000188,2018-08-13,PHX,STR,3016.900000
3352,00000222,2018-08-24,SJU,SVG,2840.810000
3353,00000294,2018-08-12,HER,ONT,2667.190000
3354,00000320,2018-08-2,EWR,HMN,1618.380000
3355,00000325,2018-08-22,BHD,BHD,3150.940000
3356,00000301,2018-08-14,OKA,AYT,3482.000000
3357,00000229,2018-08-23,YHZ,BAD,2716.500000
3358,00000120,2018-08-6,EZE,BRS,1142.810000
3359,00000114,2018-08-6,ORD,TSE,2371.190000
3360,00000101,2018-08-19,YHZ,DSM,1991.400000
3361,00000093,2018-08-19,JED,VNO,821.440000
3362,00000113,2018-08-9,YYJ,SIN,1743.030000
3363,00000113,2018-08-24,END,SKG,1148.210000
3364,00000123,2018-08-11,FAI,VDA,3300.270000
3365,00000107,2018-08-4,RFD,OKC,1669.340000
3366,00000254,2018-08-10,SNA,CCJ,3527.790000
3367,00000111,2018-08-5,MLI,SPI,847.080000
3368,00000112,2018-08-22,KRK,FSM,2078.240000
3369,00000105,2018-08-21,TYS,JED,2161.960000
3370,00000107,2018-08-19,MCO,NGB,2579.550000
3371,00000118,2018-08-21,KWE,CRL,1203.700000
3372,00000109,2018-08-9,RND,DUR,819.010000
3373,00000117,2018-08-6,LEX,SIP,3072.480000
3374,00000233,2018-08-26,BLQ,BOD,2565.200000
3375,00000120,2018-08-25,MTY,DEN,1276.950000
3376,00000222,2018-08-17,PVG,JUB,3014.280000
3377,00000152,2018-08-19,XIY,MCT,561.800000
3378,00000101,2018-08-2,ZRH,NAS,967.060000
3379,00000112,2018-08-2,TIJ,CLT,1453.010000
3380,00000304,2018-08-11,PMI,TRV,1916.090000
3381,00000115,2018-08-7,BKK,BJV,3065.860000
3382,00000112,2018-08-23,SNA,SOQ,2971.180000
3383,00000114,2018-08-20,SAV,BWI,1901.470000
3384,00000310,2018-08-26,OKA,SYZ,2341.840000
3385,00000124,2018-08-27,SXF,MHZ,3315.610000
3386,00000119,2018-08-24,SEA,EIN,3468.000000
3387,00000105,2018-08-2,FCO,ALC,2073.420000
3388,00000105,2018-08-12,CAG,IAD,2465.320000
3389,00000224,2018-08-4,CNF,GOA,781.130000
3390,00000123,2018-08-9,MHT,BFS,3254.650000
3391,00000107,2018-08-20,CAI,NAY,3712.730000
3392,00000130,2018-08-7,MLU,BAH,2627.470000
3393,00000291,2018-08-5,ZAG,DRS,3111.320000
3394,00000222,2018-08-5,RIX,GLA,2891.910000
3395,00000118,2018-08-20,LTN,RNO,3056.430000
3396,00000123,2018-08-20,DAY,CGH,2438.570000
3397,00000103,2018-08-4,BOG,FFO,766.920000
3398,00000284,2018-08-16,YEG,TIA,2775.620000
3399,00000323,2018-08-19,TIA,KWI,2111.820000
3400,00000124,2018-08-20,DME,BFS,948.300000
3401,00000102,2018-08-5,SYD,FSZ,1949.380000
3402,00000297,2018-08-18,SAV,ORK,1521.340000
3403,00000325,2018-08-8,LGA,PTP,3502.020000
3404,00000087,2018-08-25,BJV,GDL,559.810000
3405,00000297,2018-08-12,LBA,PVR,1344.250000
3406,00000112,2018-08-6,OKO,MFM,600.680000
3407,00000125,2018-08-3,DFW,BUD,3978.220000
3408,00000229,2018-08-1,FWA,TSE,751.790000
3409,00000284,2018-08-8,CGY,FKB,3787.580000
3410,00000125,2018-08-28,HKT,CMH,3261.720000
3411,00000117,2018-08-2,LGG,LAX,1007.240000
3412,00000319,2018-08-25,POM,VRA,3392.870000
3413,00000087,2018-08-19,BSB,CGH,1929.550000
3414,00000233,2018-08-22,TLS,THR,3959.970000
3415,00000115,2018-08-19,TRN,FMO,628.060000
3416,00000122,2018-08-3,SDF,TSE,2575.900000
3417,00000152,2018-08-22,KEF,SCL,1928.190000
3418,00000122,2018-08-18,DSS,NBE,1124.680000
3419,00000310,2018-08-6,CTS,BCN,2846.640000
3420,00000106,2018-08-20,EMA,ATH,1540.440000
3421,00000120,2018-08-11,GUS,PVR,3624.440000
3422,00000325,2018-08-21,AKL,FFO,1165.140000
3423,00000304,2018-08-11,BOG,DTW,1065.900000
3424,00000297,2018-08-10,GUM,SAN,1324.360000
3425,00000109,2018-08-25,FAI,MEL,727.400000
3426,00000118,2018-08-2,ALC,SBN,1877.750000
3427,00000101,2018-08-12,WNZ,GDL,785.840000
3428,00000113,2018-08-15,SZX,HKG,3259.380000
3429,00000118,2018-08-3,SJJ,SJU,3355.370000
3430,00000291,2018-08-3,NCL,DPS,1473.490000
3431,00000116,2018-08-9,GRB,CRK,1908.810000
3432,00000254,2018-08-3,FOC,SMF,2990.890000
3433,00000108,2018-08-27,EIN,YWG,2726.040000
3434,00000107,2018-08-12,FFO,LXR,2005.070000
3435,00000152,2018-08-15,BRS,PSA,3267.920000
3436,00000229,2018-08-1,TFS,NBE,1651.840000
3437,00000229,2018-08-6,CKG,TIK,3834.520000
3438,00000115,2018-08-15,HKG,MBS,1115.610000
3439,00000120,2018-08-3,ICN,BHD,1103.640000
3440,00000323,2018-08-13,BLL,ODS,2401.110000
3441,00000295,2018-08-5,FAI,SUB,3467.670000
3442,00000124,2018-08-10,LTX,LTX,2702.150000
3443,00000295,2018-08-22,BUD,JAX,1311.910000
3444,00000100,2018-08-27,KMG,DTM,1773.970000
3445,00000116,2018-08-20,RST,IKA,2943.480000
3446,00000310,2018-08-14,LPL,SNA,565.650000
3447,00000222,2018-08-14,LGG,ESB,2434.240000
3448,00000111,2018-08-25,ESB,CSX,2519.710000
3449,00000125,2018-08-9,MRS,HAN,2924.580000
3450,00000152,2018-08-19,ORK,KOJ,984.660000
3451,00000152,2018-08-22,TSF,TRN,3775.670000
3452,00000319,2018-08-1,MLE,MNL,2301.650000
3453,00000304,2018-08-13,CWB,DMM,3939.540000
3454,00000107,2018-08-14,DAB,HIB,1966.050000
3455,00000113,2018-08-13,HET,AVL,2267.670000
3456,00000121,2018-08-26,ODS,AGP,2849.350000
3457,00000101,2018-08-5,TOL,EDW,1363.600000
3458,00000323,2018-08-22,VIE,COK,2182.390000
3459,00000125,2018-08-6,PMO,BGW,2792.480000
3460,00000106,2018-08-3,LYS,ERI,3652.220000
3461,00000106,2018-08-2,LBB,PPE,3464.700000
3462,00000254,2018-08-2,ADD,PHL,1954.570000
3463,00000254,2018-08-3,CNX,SJU,817.030000
3464,00000115,2018-08-28,DUB,MKE,1016.430000
3465,00000325,2018-08-21,DME,BHX,1738.520000
3466,00000107,2018-08-18,KHH,WNZ,1536.100000
3467,00000123,2018-08-13,RUH,YVR,821.580000
3468,00000107,2018-08-13,HGH,LEX,3341.810000
3469,00000100,2018-08-26,DMK,POM,1068.920000
3470,00000294,2018-08-10,LLA,BHD,3189.390000
3471,00000284,2018-08-19,HAN,NCE,1901.610000
3472,00000103,2018-08-26,DWC,GRB,558.350000
3473,00000222,2018-08-5,LIM,JAX,3000.910000
3474,00000061,2018-08-16,TPA,BEY,2711.050000
3475,00000102,2018-08-7,EDI,BOM,3253.390000
3476,00000101,2018-08-26,SJJ,MFM,3165.680000
3477,00000116,2018-08-18,PVR,SYR,825.050000
3478,00000319,2018-08-6,DCA,DLH,3075.230000
3479,00000113,2018-08-1,BSB,QUO,2925.500000
3480,00000123,2018-08-9,GPT,AUS,2306.570000
3481,00000310,2018-08-7,KUL,BEY,1372.660000
3482,00000310,2018-08-9,DLC,MOB,1328.870000
3483,00000254,2018-08-26,ADL,OAK,860.370000
3484,00000294,2018-08-20,HRB,DAY,2190.140000
3485,00000103,2018-08-26,TRN,STL,3842.930000
3486,00000152,2018-08-10,DAD,ADW,3936.030000
3487,00000107,2018-08-4,SPS,BNA,3290.170000
3488,00000124,2018-08-20,SAW,DKR,3659.030000
3489,00000304,2018-08-1,BGW,WRO,2383.070000
3490,00000108,2018-08-23,SJD,LTX,1180.280000
3491,00000105,2018-08-25,PUS,CCJ,890.100000
3492,00000115,2018-08-26,BUF,RND,923.440000
3493,00000087,2018-08-19,GIG,ABQ,1929.340000
3494,00000112,2018-08-19,FCO,BSB,1061.080000
3495,00000152,2018-08-7,KTW,HER,1408.680000
3496,00000121,2018-08-13,SYX,LHR,2868.320000
3497,00000110,2018-08-6,CRW,HEL,745.970000
3498,00000233,2018-08-27,CMH,NRT,2327.850000
3499,00000110,2018-08-27,SKA,TPE,583.270000
3500,00000121,2018-08-28,ORK,PNH,551.550000
3501,00000291,2018-08-6,GRB,DLM,891.880000
3502,00000119,2018-08-22,CJJ,CRL,3108.320000
3503,00000105,2018-08-6,ZAG,PVG,3718.120000
3504,00000122,2018-08-12,BSL,FTW,3724.300000
3505,00000102,2018-08-1,WRO,PPE,2726.600000
3506,00000087,2018-08-16,ANC,BCN,1405.910000
3507,00000297,2018-08-6,NUE,LCK,3832.050000
3508,00000122,2018-08-4,WLG,ICT,1806.310000
3509,00000320,2018-08-21,LKZ,GSP,1306.410000
3510,00000229,2018-08-22,PEK,NWI,3222.530000
3511,00000100,2018-08-25,CAE,OPO,944.230000
3512,00000113,2018-08-18,RUH,CMN,3742.080000
3513,00000294,2018-08-14,BOG,MEX,1148.060000
3514,00000102,2018-08-18,LUX,CIA,2462.510000
3515,00000325,2018-08-19,MUC,DAB,3754.870000
3516,00000122,2018-08-15,GOA,SKA,788.740000
3517,00000061,2018-08-20,MCI,FRU,985.150000
3518,00000093,2018-08-14,KMG,NGB,3066.040000
3519,00000103,2018-08-14,NGO,NCE,2972.820000
3520,00000108,2018-08-5,KRT,RIC,2340.070000
3521,00000115,2018-08-27,RGN,FWA,2092.000000
3522,00000112,2018-08-14,VRA,RRG,3964.890000
3523,00000291,2018-08-22,NWI,MCI,510.950000
3524,00000222,2018-08-25,MGE,BEG,3893.050000
3525,00000108,2018-08-5,BAH,DME,1028.680000
3526,00000233,2018-08-7,SXM,KMG,765.410000
3527,00000104,2018-08-19,ORF,TXL,1976.340000
3528,00000100,2018-08-5,OKO,LIN,3475.220000
3529,00000116,2018-08-22,AFW,PRN,1434.000000
3530,00000114,2018-08-15,BGO,RDU,1131.920000
3531,00000102,2018-08-7,ICN,MAD,3008.660000
3532,00000310,2018-08-7,BRU,LIN,3198.160000
3533,00000323,2018-08-10,HEL,PTP,767.590000
3534,00000114,2018-08-16,OKO,JNB,965.590000
3535,00000115,2018-08-18,WRO,OTP,2909.830000
3536,00000304,2018-08-18,FOC,FTW,1792.020000
3537,00000107,2018-08-5,MGM,PIA,1885.370000
3538,00000115,2018-08-23,BGW,SXF,2329.970000
3539,00000310,2018-08-27,BRE,CJU,2757.080000
3540,00000116,2018-08-11,BEL,RIC,1905.020000
3541,00000121,2018-08-14,GLA,LEX,2936.190000
3542,00000152,2018-08-8,MRS,LGA,985.030000
3543,00000115,2018-08-4,SUS,COK,3340.290000
3544,00000110,2018-08-15,CRP,DLC,1100.350000
3545,00000103,2018-08-19,DAY,PHL,944.390000
3546,00000112,2018-08-16,LIM,GRV,1561.410000
3547,00000116,2018-08-25,CIA,AYT,3043.170000
3548,00000295,2018-08-1,LJU,MFM,3704.620000
3549,00000100,2018-08-27,HOU,RIC,1148.930000
3550,00000107,2018-08-15,MWX,PHL,1204.450000
3551,00000110,2018-08-10,HND,LGA,1107.570000
3552,00000122,2018-08-7,BUF,NAT,525.160000
3553,00000284,2018-08-4,GSB,BSL,709.640000
3554,00000119,2018-08-21,AAL,BSB,2374.240000
3555,00000061,2018-08-10,SUS,EDI,1274.710000
3556,00000297,2018-08-11,TYN,OVB,1801.990000
3557,00000121,2018-08-16,SNN,DAL,507.780000
3558,00000107,2018-08-17,AVL,LIS,2863.260000
3559,00000107,2018-08-5,SUU,AGP,3216.890000
3560,00000224,2018-08-24,EDW,ESB,1616.580000
3561,00000229,2018-08-24,SPS,ITM,814.820000
3562,00000104,2018-08-23,ROC,LUX,1524.510000
3563,00000093,2018-08-16,BCN,SPI,2301.530000
3564,00000114,2018-08-25,PPE,JLN,1158.820000
3565,00000319,2018-08-25,SNA,UIO,3981.620000
3566,00000297,2018-08-14,VIE,ALA,751.730000
3567,00000117,2018-08-5,SOQ,LIS,862.410000
3568,00000120,2018-08-28,PHF,ZRH,2859.400000
3569,00000103,2018-08-21,PUS,MCI,760.430000
3570,00000188,2018-08-7,SAV,DAM,1704.160000
3571,00000101,2018-08-19,MLE,PHF,2005.530000
3572,00000087,2018-08-27,OTP,BRS,2575.520000
3573,00000188,2018-08-12,DUB,HGH,2375.300000
3574,00000284,2018-08-22,NRT,PUS,1112.000000
3575,00000108,2018-08-18,VPS,SSA,1183.560000
3576,00000101,2018-08-22,GLA,CLE,2074.560000
3577,00000222,2018-08-26,SHE,MTY,909.900000
3578,00000113,2018-08-7,DXB,AAL,3399.330000
3579,00000055,2018-08-5,ACC,PUS,1344.230000
3580,00000055,2018-08-19,BLQ,ALA,3758.340000
3581,00000123,2018-08-26,LEX,AKT,852.310000
3582,00000104,2018-08-6,HSV,YWG,658.160000
3583,00000055,2018-08-6,EDI,ICT,3225.030000
3584,00000233,2018-08-22,JUB,OTP,2123.310000
3585,00000104,2018-08-5,GVA,TIK,1618.390000
3586,00000115,2018-08-12,ISE,TZX,3279.310000
3587,00000107,2018-08-20,SOU,SFB,2641.820000
3588,00000294,2018-08-15,TPE,GZT,3634.610000
3589,00000320,2018-08-14,SPS,NAT,3337.660000
3590,00000093,2018-08-9,ODS,SIN,3361.750000
3591,00000124,2018-08-18,IAH,DOH,3647.450000
3592,00000222,2018-08-21,VKO,COK,1187.480000
3593,00000101,2018-08-15,SAV,AKT,2974.680000
3594,00000104,2018-08-10,CTA,MWX,621.270000
3595,00000115,2018-08-20,ORY,SHA,3701.730000
3596,00000110,2018-08-12,TNA,TRN,2330.680000
3597,00000291,2018-08-13,ADL,PBI,1004.080000
3598,00000104,2018-08-11,VIE,EMA,707.220000
3599,00000100,2018-08-28,SCQ,XMN,1644.550000
3600,00000320,2018-08-3,MCO,HSV,629.760000
3601,00000295,2018-08-21,JED,MHT,2516.490000
3602,00000109,2018-08-25,CJU,CGN,986.290000
3603,00000123,2018-08-26,DLM,TPE,2769.300000
3604,00000119,2018-08-14,YEG,TER,3541.420000
3605,00000319,2018-08-11,NAT,YEG,1179.410000
3606,00000118,2018-08-16,MAN,BWN,3192.900000
3607,00000295,2018-08-24,GLA,BAD,1239.580000
3608,00000254,2018-08-24,TPE,MSY,637.720000
3609,00000310,2018-08-25,BEL,AKL,3866.460000
3610,00000301,2018-08-14,ISE,FRA,1089.140000
